gold_close,gold_high,gold_low,gold_open,copper,MSCI,NASDAQ,RUT,silver,SP500
1318.5,1323.0,1308.9,1319.0,3.2575,129.62,7065.53,1552.58,17.267,2713.1
1316.1,1320.4,1304.6,1305.3,3.278,127.68,7006.9,1550.01,17.206,2695.8
1309.3,1309.8,1296.1,1297.5,3.3005,126.54,6903.39,1535.51,17.145,2673.6
1297.2,1297.3,1290.5,1292.0,3.3085,126.38,6950.16,1548.93,16.923,2687.5
1291.4,1293.2,1286.0,1287.8,3.274,125.47,6939.34,1543.94,16.756,2682.6
1287.5,1288.4,1277.7,1279.0,3.2715,125.6,6936.25,1544.23,16.604,2680.5
1278.8,1280.4,1268.4,1270.3,3.2295,128.33,6959.96,1542.93,16.444,2683.3
1270.6,1272.5,1266.0,1268.8,3.21,128.62,6965.36,1547.11,16.239,2684.6
1269.6,1271.4,1264.4,1264.8,3.187,128.16,6960.96,1540.08,16.275,2679.2
1264.2,1268.6,1262.3,1265.4,3.143,126.97,6963.85,1536.75,16.153,2681.5
1265.5,1267.0,1255.3,1257.8,3.1375,127.28,6994.76,1548.93,16.205,2690.2
1257.5,1264.5,1255.2,1255.5,3.125,127.93,6936.58,1530.43,16.063,2675.8
1257.1,1261.6,1252.8,1258.1,3.0635,127.55,6856.53,1506.95,15.934,2652.0
1248.6,1259.7,1242.3,1246.3,3.0445,127.29,6875.8,1524.45,15.869,2662.8
1241.7,1247.9,1238.3,1243.9,3.0145,128.0,6862.32,1516.12,15.668,2664.1
1246.9,1253.4,1242.4,1249.2,3.0035,128.34,6875.08,1519.84,15.785,2660.0
1248.4,1254.4,1244.4,1249.5,2.9705,127.71,6840.08,1521.73,15.823,2651.5
1253.1,1266.8,1245.8,1265.2,2.956,128.21,6812.84,1520.47,15.802,2637.0
1266.1,1271.8,1264.8,1268.3,2.9535,128.0,6776.38,1508.88,15.955,2629.3
1264.9,1279.8,1263.2,1279.1,2.9375,128.36,6762.21,1516.76,16.068,2629.6
1277.7,1280.5,1273.5,1277.6,3.081,127.57,6775.37,1532.41,16.373,2639.4
1282.3,1292.5,1274.2,1277.9,3.084,128.95,6847.59,1537.02,16.388,2642.2
1276.7,1288.4,1273.1,1286.9,3.0555,128.7,6873.97,1544.14,16.474,2647.6
1286.2,1300.4,1285.1,1298.0,3.06,127.73,6824.39,1542.3,16.561,2626.1
1294.9,1297.0,1290.1,1293.9,3.0815,129.35,6912.36,1536.43,16.822,2627.0
1294.4,1299.0,1286.2,1288.0,3.142,128.75,6878.52,1513.31,17.02,2601.4
1289.2,1295.0,1287.2,1292.8,3.1765,128.9,6889.16,1519.16,17.022,2602.4
1287.3,1293.3,1285.1,1291.9,3.144,127.5,6867.36,1516.76,16.992,2597.1
1292.2,1294.6,1278.6,1280.6,3.144,127.5,6867.36,1516.76,17.112,2597.1
1281.7,1284.5,1275.8,1276.6,3.1355,127.5,6862.48,1518.89,16.96,2599.0
1275.3,1295.1,1274.1,1294.1,3.1005,127.19,6790.71,1503.4,16.842,2582.1
1296.5,1297.5,1278.1,1278.8,3.0755,126.58,6782.79,1492.82,17.373,2578.8
1278.2,1281.8,1274.9,1278.0,3.056,125.38,6793.29,1486.88,17.072,2585.6
1277.7,1290.0,1276.5,1280.7,3.062,124.23,6706.21,1464.1,16.971,2564.6
1282.9,1283.8,1269.7,1278.9,3.073,125.12,6737.87,1471.26,17.073,2578.9
1278.9,1279.9,1274.4,1275.3,3.124,125.46,6757.6,1475.07,17.047,2584.8
1274.2,1287.7,1273.6,1286.0,3.0835,125.02,6750.94,1475.28,16.871,2582.3
1287.5,1289.5,1280.5,1282.1,3.0935,127.88,6750.05,1475.02,16.975,2584.6
1283.7,1288.1,1276.1,1276.4,3.1065,127.1,6789.12,1481.73,17.138,2594.4
1275.8,1282.8,1272.3,1282.6,3.097,125.98,6767.78,1479.09,16.94,2590.6
1281.6,1283.9,1266.4,1270.7,3.165,127.7,6786.44,1497.96,17.235,2591.1
1269.2,1281.2,1265.9,1277.5,3.125,126.04,6764.44,1494.91,16.834,2587.8
1278.1,1285.1,1274.0,1275.2,3.1505,125.42,6714.94,1496.55,17.137,2579.8
1277.3,1281.9,1268.5,1271.8,3.1495,117.59,6716.53,1492.78,17.176,2579.4
1270.5,1279.1,1268.3,1277.6,3.108,117.36,6727.67,1502.53,16.693,2575.3
1277.7,1279.9,1269.8,1274.3,3.119,117.65,6698.96,1490.9,16.847,2572.8
1271.8,1275.2,1263.8,1268.0,3.1035,120.0,6701.26,1508.32,16.752,2581.1
1269.6,1283.8,1266.4,1278.6,3.1775,120.25,6556.77,1497.46,16.811,2560.4
1279.0,1281.3,1272.0,1278.0,3.183,118.54,6563.89,1493.48,16.925,2557.2
1278.3,1285.3,1274.8,1283.9,3.198,120.45,6598.43,1500.42,16.966,2569.1
1280.9,1284.7,1273.6,1281.5,3.188,121.7,6586.83,1497.49,17.075,2565.0
1280.5,1292.9,1279.3,1292.0,3.1655,122.0,6629.05,1509.25,17.078,2575.2
1290.0,1292.8,1277.6,1282.8,3.1675,122.0,6605.07,1502.04,17.255,2562.1
1283.0,1290.8,1278.6,1286.9,3.178,122.59,6624.22,1505.14,16.997,2561.3
1286.2,1298.4,1283.2,1297.2,3.1955,122.45,6623.66,1497.5,17.041,2559.4
1303.0,1308.4,1292.5,1306.0,3.239,123.48,6624.01,1502.68,17.369,2557.6
1304.6,1306.4,1292.9,1296.0,3.1335,122.09,6605.8,1502.66,17.411,2553.2
1296.5,1299.8,1291.8,1294.6,3.12,122.73,6591.51,1505.16,17.266,2550.9
1288.9,1295.9,1286.8,1290.7,3.0955,121.88,6603.55,1506.93,17.133,2555.2
1293.8,1296.7,1284.6,1286.8,3.0605,121.92,6587.25,1508.01,17.207,2550.6
1285.0,1288.0,1277.7,1278.6,3.031,121.54,6579.73,1503.56,16.971,2544.7
1274.9,1279.2,1262.8,1270.6,3.029,121.28,6590.18,1510.22,16.79,2549.3
1273.2,1281.6,1268.5,1277.5,3.0465,121.1,6585.36,1512.09,16.638,2552.1
1276.8,1285.0,1273.1,1274.5,2.959,120.14,6534.63,1507.77,16.624,2537.7
1274.6,1277.4,1271.0,1273.1,2.9635,118.51,6531.71,1511.97,16.65,2534.6
1275.8,1282.8,1272.0,1282.2,2.9555,116.98,6516.72,1509.47,16.654,2529.1
1284.8,1293.2,1278.2,1290.1,2.955,116.9,6495.96,1490.86,16.676,2519.4
1288.7,1291.6,1280.4,1285.1,2.981,116.97,6453.45,1488.79,16.847,2510.1
1287.8,1299.2,1284.1,1297.3,2.922,115.76,6453.26,1484.81,16.827,2507.0
1301.7,1317.1,1295.0,1314.2,2.9105,115.19,6380.16,1456.86,16.883,2496.8
1311.5,1315.8,1291.7,1301.5,2.93,116.01,6370.59,1451.96,17.147,2496.7
1297.5,1301.9,1294.1,1294.1,2.937,117.42,6426.92,1450.78,16.984,2502.2
1294.8,1305.0,1291.2,1304.8,2.9265,115.3,6422.69,1444.18,17.018,2500.6
1316.4,1319.8,1299.5,1314.7,2.962,114.29,6456.04,1445.42,17.334,2508.2
1310.6,1315.3,1308.7,1310.5,2.9625,113.81,6461.32,1440.4,17.279,2506.7
1310.8,1324.0,1308.1,1324.0,2.9625,113.15,6454.64,1441.08,17.156,2503.9
1325.2,1338.2,1323.0,1333.7,2.9425,113.3,6448.47,1431.71,17.701,2500.2
1329.3,1334.9,1319.5,1327.6,2.951,113.46,6429.08,1425.02,17.789,2495.6
1328.0,1340.5,1324.5,1336.2,2.975,114.29,6460.19,1426.89,17.867,2498.4
1332.7,1336.3,1326.7,1331.7,3.0295,117.74,6454.28,1423.46,17.89,2496.5
1335.7,1344.6,1330.6,1341.5,3.06,115.77,6432.26,1414.83,17.902,2488.1
1351.2,1362.4,1347.1,1354.0,3.036,114.89,6360.19,1399.43,18.123,2461.4
1350.3,1355.5,1337.2,1339.0,3.1385,114.02,6397.87,1398.67,18.116,2465.1
1339.0,1347.7,1336.4,1345.0,3.1465,112.09,6393.31,1402.2,17.91,2465.5
1342.6,1347.3,1330.4,1338.1,3.123,113.13,6375.57,1399.66,17.906,2457.8
1344.5,1349.7,1331.1,1339.7,3.1135,115.45,6435.33,1413.57,17.941,2476.6
1330.4,1334.5,1321.4,1326.9,3.1135,115.45,6435.33,1413.57,17.816,2476.6
1322.2,1329.0,1302.3,1314.1,3.094,114.61,6428.66,1405.28,17.575,2471.7
1314.1,1319.3,1310.1,1314.8,3.0805,112.99,6368.31,1391.32,17.503,2457.6
1318.9,1331.9,1310.6,1320.5,3.0895,113.08,6301.89,1383.68,17.426,2446.3
1315.3,1317.8,1297.0,1297.6,3.072,113.99,6283.02,1382.23,17.441,2444.2
1297.9,1301.4,1281.3,1291.3,3.042,114.26,6265.64,1377.45,17.049,2443.1
1292.0,1296.8,1289.3,1296.0,3.042,112.02,6271.33,1373.88,16.963,2439.0
1294.7,1297.0,1287.9,1290.4,2.9885,112.22,6278.41,1369.74,17.046,2444.0
1291.0,1298.1,1287.0,1297.1,2.9945,112.97,6297.48,1371.54,16.982,2452.5
1296.7,1299.7,1286.2,1289.1,2.988,110.32,6213.13,1356.91,17.015,2428.4
1291.6,1306.9,1289.1,1293.8,2.9475,111.12,6216.53,1357.79,17.0,2425.6
1292.4,1296.0,1286.4,1290.0,2.9465,110.34,6221.91,1358.94,17.053,2430.0
1282.9,1289.5,1273.2,1276.9,2.962,112.19,6345.11,1383.53,16.94,2468.1
1279.7,1287.7,1272.7,1287.0,2.8915,109.27,6333.01,1383.24,16.714,2464.6
1290.4,1296.4,1284.2,1296.4,2.913,110.28,6340.23,1394.31,17.122,2465.8
1294.0,1298.1,1286.7,1292.5,2.9195,107.13,6256.56,1374.23,17.07,2441.3
1290.1,1293.8,1280.3,1283.2,2.911,107.26,6216.87,1372.54,17.065,2438.2
1279.3,1284.7,1265.9,1266.1,2.9345,109.68,6352.33,1396.95,16.863,2474.0
1262.6,1271.0,1257.1,1262.9,2.95,110.39,6370.46,1410.15,16.389,2474.9
1264.7,1265.6,1261.3,1264.3,2.915,111.2,6383.77,1414.17,16.251,2480.9
1264.6,1276.5,1259.8,1275.3,2.8925,111.17,6351.56,1412.32,16.252,2476.8
1274.4,1277.0,1262.9,1272.6,2.885,111.71,6340.34,1405.23,16.63,2472.2
1278.4,1279.0,1268.9,1275.2,2.8915,108.65,6362.65,1412.9,16.733,2477.6
1279.4,1280.3,1268.4,1275.6,2.889,110.49,6362.94,1428.33,16.764,2476.3
1273.4,1277.3,1271.7,1276.3,2.9,108.95,6348.12,1425.14,16.786,2470.3
1275.3,1277.0,1263.2,1265.0,2.8825,110.37,6374.68,1429.26,16.695,2472.1
1260.0,1265.0,1253.9,1260.5,2.8775,109.81,6382.19,1433.62,16.573,2475.4
1249.4,1263.4,1243.2,1250.3,2.872,110.35,6422.75,1442.28,16.459,2477.8
1252.1,1258.0,1248.8,1255.2,2.8465,110.26,6412.17,1450.39,16.542,2477.1
1254.3,1259.0,1252.0,1255.5,2.7365,108.98,6410.81,1438.06,16.443,2469.9
1254.9,1255.9,1242.8,1244.1,2.7225,108.15,6387.75,1435.84,16.457,2472.5
1245.5,1247.2,1234.6,1240.6,2.716,107.4,6390.0,1442.35,16.345,2473.4
1242.0,1243.5,1235.1,1242.0,2.7105,107.59,6385.04,1441.77,16.297,2473.8
1241.9,1244.1,1232.2,1233.3,2.7305,106.98,6344.31,1427.61,16.268,2460.6
1233.7,1235.4,1227.5,1228.7,2.724,106.98,6314.43,1431.6,16.099,2459.1
1227.5,1232.7,1214.0,1216.4,2.691,107.45,6312.47,1428.82,15.933,2459.3
1217.3,1223.6,1215.6,1219.2,2.6615,106.1,6274.44,1425.66,15.691,2447.8
1219.1,1225.2,1212.5,1216.5,2.684,105.4,6261.17,1424.32,15.887,2443.2
1214.7,1217.1,1207.4,1213.8,2.672,105.25,6193.31,1413.05,15.745,2425.5
1213.2,1215.0,1204.0,1212.1,2.6475,102.99,6176.39,1408.48,15.629,2427.4
1209.7,1228.1,1206.6,1224.6,2.647,102.54,6153.08,1415.84,15.425,2425.2
1223.3,1229.5,1221.8,1226.5,2.6615,102.28,6089.46,1400.82,15.983,2409.8
1223.4,1230.0,1218.3,1223.0,2.66,103.08,6150.85,1420.15,15.896,2432.5
1221.7,1228.4,1216.5,1220.1,2.693,102.79,6110.06,1426.68,15.896,2429.0
1219.2,1242.6,1218.0,1241.7,2.693,102.79,6110.06,1426.68,16.092,2429.0
1242.3,1248.2,1239.0,1245.2,2.711,102.99,6140.42,1415.36,16.627,2423.4
1245.8,1253.2,1239.7,1249.6,2.6955,104.07,6144.35,1416.2,16.654,2419.7
1249.1,1255.7,1246.7,1247.3,2.6685,105.0,6234.41,1425.27,16.727,2440.7
1246.9,1253.8,1241.8,1245.2,2.6545,102.69,6146.62,1403.52,16.588,2419.4
1246.4,1259.0,1236.5,1258.1,2.6325,104.22,6247.15,1416.64,16.572,2439.1
1256.4,1260.0,1250.6,1250.9,2.6295,104.72,6265.25,1414.78,16.647,2438.3
1249.4,1256.0,1246.4,1246.4,2.604,103.33,6236.69,1404.54,16.509,2434.5
1245.8,1248.8,1241.7,1243.9,2.6085,101.83,6233.95,1399.25,16.374,2435.6
1243.5,1249.4,1242.4,1245.4,2.564,103.58,6188.03,1402.97,16.417,2437.0
1246.7,1257.3,1244.3,1255.8,2.598,106.17,6239.01,1418.08,16.502,2453.5
1256.5,1258.6,1253.2,1255.6,2.5715,105.62,6151.76,1406.73,16.661,2433.2
1254.6,1268.5,1252.7,1262.7,2.5735,105.69,6165.5,1410.08,16.716,2432.5
1275.9,1284.2,1259.0,1268.4,2.5805,105.39,6194.89,1417.57,17.136,2437.9
1268.6,1271.0,1260.5,1267.7,2.6025,105.9,6220.37,1425.99,16.767,2440.3
1268.9,1272.4,1265.6,1269.7,2.6225,103.82,6175.47,1419.21,16.944,2429.4
1271.4,1284.6,1266.7,1283.5,2.654,104.02,6207.92,1421.71,17.223,2431.8
1279.5,1291.5,1273.5,1289.5,2.6145,103.6,6321.76,1415.61,17.414,2433.8
1293.2,1297.6,1285.0,1297.0,2.558,103.93,6297.38,1396.67,17.62,2433.1
1297.5,1298.8,1282.1,1282.5,2.5535,104.17,6275.06,1394.9,17.71,2429.3
1282.7,1286.0,1280.2,1282.6,2.564,104.59,6295.68,1396.45,17.581,2436.1
1280.2,1282.2,1261.3,1268.0,2.581,104.46,6305.8,1405.39,17.525,2439.1
1270.1,1272.8,1263.7,1271.6,2.593,104.02,6246.83,1396.06,17.281,2430.1
1275.4,1276.8,1262.0,1265.7,2.5865,101.73,6198.52,1370.21,17.406,2411.8
1265.7,1273.4,1261.8,1271.2,2.571,100.07,6203.19,1371.19,17.464,2412.9
1265.7,1273.4,1261.8,1271.2,2.566,100.51,6210.19,1382.24,17.427,2415.8
1268.1,1269.3,1252.6,1255.1,2.566,100.51,6210.19,1382.24,17.323,2415.8
1256.4,1259.4,1253.5,1258.4,2.5975,100.93,6205.26,1383.39,17.193,2415.1
1253.1,1258.8,1247.6,1251.1,2.5835,100.01,6163.02,1382.51,17.117,2404.4
1255.5,1263.8,1250.5,1260.4,2.596,98.91,6138.71,1380.98,17.139,2398.4
1261.4,1262.6,1251.6,1257.5,2.5955,99.36,6133.62,1377.14,17.191,2394.0
1253.6,1256.4,1246.1,1246.8,2.5815,98.88,6083.7,1367.33,16.796,2381.7
1252.8,1265.0,1245.7,1261.4,2.5315,97.26,6055.13,1361.08,16.67,2365.7
1258.7,1261.5,1236.3,1237.2,2.5465,97.02,6011.24,1355.89,16.906,2357.0
1236.4,1239.1,1230.0,1230.8,2.5505,98.15,6169.87,1394.68,16.747,2400.7
1230.0,1237.4,1226.8,1228.3,2.539,98.8,6149.67,1393.92,16.603,2402.3
1227.7,1231.6,1224.4,1225.0,2.524,97.77,6121.23,1382.77,16.402,2390.9
1224.2,1227.7,1216.9,1219.2,2.508,98.28,6115.96,1390.2,16.265,2394.4
1218.9,1225.8,1217.5,1222.1,2.4945,98.27,6129.14,1399.59,16.207,2399.6
1216.1,1228.7,1214.3,1226.6,2.498,97.65,6120.59,1391.86,16.067,2396.9
1227.1,1236.9,1221.0,1223.1,2.4935,98.21,6102.66,1391.64,16.258,2399.4
1226.9,1236.0,1226.2,1228.5,2.5285,99.54,6100.76,1397.0,16.274,2399.3
1228.6,1241.7,1225.7,1238.5,2.5115,97.59,6075.34,1388.85,16.303,2389.5
1248.5,1257.8,1236.4,1257.8,2.5435,101.41,6072.55,1390.92,16.546,2388.1
1257.0,1258.8,1252.6,1257.4,2.6355,101.94,6095.37,1399.36,16.831,2391.2
1255.5,1272.4,1254.9,1269.6,2.6605,100.63,6091.6,1407.36,16.842,2388.3
1268.3,1269.9,1264.2,1265.2,2.6075,100.32,6047.61,1400.43,17.262,2384.2
1265.9,1271.1,1261.8,1270.2,2.593,100.4,6048.94,1417.13,17.334,2388.8
1264.2,1272.8,1260.7,1265.5,2.5955,99.62,6025.23,1419.43,17.363,2387.4
1267.2,1279.9,1262.8,1277.9,2.5855,99.45,6025.49,1411.08,17.591,2388.6
1277.5,1280.0,1266.0,1280.0,2.5595,98.66,5983.82,1397.94,17.858,2374.2
1289.1,1290.1,1280.0,1283.3,2.5455,98.03,5910.52,1379.85,17.856,2348.7
1283.8,1285.2,1278.0,1282.2,2.5505,98.73,5916.78,1384.15,18.018,2355.8
1283.4,1292.7,1275.4,1291.7,2.5425,98.15,5863.03,1367.13,18.162,2338.2
1294.1,1294.4,1280.6,1286.7,2.5345,97.7,5849.47,1361.9,18.272,2342.2
1291.9,1297.4,1283.1,1292.4,2.604,97.99,5856.79,1361.18,18.514,2349.0
1288.5,1290.7,1283.8,1288.3,2.5785,96.26,5805.15,1345.24,18.51,2328.9
1278.1,1289.0,1273.8,1277.2,2.5535,97.31,5836.16,1359.2,18.3,2344.9
1274.2,1277.4,1254.7,1256.8,2.6155,97.5,5866.77,1376.95,18.254,2353.8
1253.9,1258.9,1248.2,1255.6,2.611,97.25,5880.93,1367.09,17.915,2357.2
1257.3,1273.3,1252.4,1253.9,2.6545,97.93,5877.81,1364.56,18.151,2355.5
1253.3,1260.9,1251.3,1257.6,2.666,97.79,5878.95,1364.43,18.246,2357.5
1248.5,1259.3,1245.4,1258.2,2.6885,97.85,5864.48,1352.14,18.187,2352.9
1258.4,1263.7,1255.5,1255.5,2.621,96.59,5898.61,1368.18,18.323,2360.2
1254.0,1255.9,1246.4,1251.9,2.612,96.76,5894.68,1369.67,18.212,2358.8
1251.2,1252.8,1241.5,1244.6,2.66,97.19,5911.74,1385.92,18.256,2362.7
1248.0,1256.5,1244.2,1256.1,2.6785,96.71,5914.34,1382.35,18.206,2368.1
1253.7,1254.4,1246.9,1250.8,2.6775,96.4,5897.55,1371.65,18.252,2361.1
1255.6,1258.4,1247.3,1253.5,2.676,96.61,5875.14,1367.26,18.252,2358.6
1255.7,1261.0,1245.5,1245.5,2.632,96.62,5840.37,1357.32,18.108,2341.6
1248.5,1251.9,1240.7,1245.0,2.631,97.44,5828.74,1354.64,17.748,2344.0
1247.2,1253.3,1242.7,1248.6,2.6445,97.12,5817.69,1353.43,17.593,2346.0
1249.7,1251.5,1243.8,1244.5,2.6305,96.11,5821.64,1345.6,17.578,2348.4
1246.5,1247.7,1226.6,1234.2,2.6185,95.55,5793.82,1346.55,17.583,2344.0
1234.0,1235.5,1228.8,1229.0,2.667,97.42,5901.53,1384.1,17.438,2373.5
1230.2,1231.5,1224.0,1226.2,2.6915,97.33,5901.0,1391.52,17.413,2378.2
1227.1,1234.0,1218.1,1219.5,2.6775,97.67,5900.76,1386.03,17.33,2381.4
1200.7,1222.0,1196.8,1198.7,2.6565,99.31,5900.05,1382.83,16.923,2385.3
1202.6,1207.5,1196.9,1203.5,2.635,96.33,5856.82,1362.38,16.923,2365.4
1203.1,1210.9,1202.0,1205.0,2.6255,95.3,5875.78,1370.29,16.972,2373.5
1201.4,1206.2,1194.5,1200.2,2.595,94.87,5861.73,1365.27,16.923,2372.6
1203.2,1208.9,1199.0,1207.7,2.58,94.44,5838.81,1360.12,17.036,2364.9
1209.4,1218.5,1206.4,1215.6,2.6005,94.46,5837.55,1366.04,17.298,2363.0
1216.1,1227.4,1214.1,1225.7,2.6185,95.45,5833.93,1374.88,17.536,2368.4
1225.5,1237.3,1225.0,1233.9,2.652,94.75,5849.18,1384.25,17.773,2375.3
1226.5,1236.7,1223.0,1234.8,2.6965,95.44,5870.75,1394.13,17.74,2383.1
1232.9,1250.8,1231.1,1249.9,2.6905,94.95,5861.22,1395.67,17.748,2381.9
1250.0,1251.4,1237.2,1248.5,2.736,95.88,5904.03,1413.64,18.489,2396.0
1253.9,1259.3,1248.2,1253.3,2.714,94.59,5825.44,1386.68,18.469,2363.6
1258.8,1264.9,1251.5,1258.9,2.698,95.53,5861.9,1407.97,18.417,2369.8
1258.3,1261.2,1248.8,1250.6,2.6885,95.54,5845.31,1394.53,18.406,2367.3
1251.4,1252.2,1236.4,1238.3,2.6515,94.99,5835.51,1394.62,18.117,2363.8
1233.3,1241.9,1231.5,1236.9,2.74,94.95,5860.63,1403.86,17.95,2362.8
1238.9,1240.2,1226.8,1236.4,2.7515,94.52,5865.95,1410.34,18.04,2365.4
1238.9,1240.2,1226.8,1236.4,2.714,94.27,5838.58,1399.86,18.001,2351.2
1239.1,1245.1,1235.3,1240.8,2.714,94.27,5838.58,1399.86,18.03,2351.2
1241.6,1243.7,1233.3,1234.3,2.728,94.2,5814.9,1399.13,18.074,2347.2
1233.1,1234.9,1217.5,1228.6,2.752,94.58,5819.44,1404.21,17.963,2349.2
1225.4,1236.0,1222.7,1226.1,2.746,93.95,5782.57,1396.65,17.889,2337.6
1225.8,1234.4,1220.3,1234.2,2.79,92.79,5763.96,1392.38,17.821,2328.2
1235.9,1238.9,1222.6,1229.6,2.775,91.22,5734.13,1388.84,17.933,2316.1
1236.8,1246.2,1226.1,1242.7,2.6605,90.33,5715.18,1378.53,17.741,2307.9
1239.5,1246.6,1231.3,1235.2,2.6735,92.61,5682.45,1358.74,17.705,2294.7
1236.1,1237.5,1229.2,1236.9,2.6395,92.65,5674.22,1361.06,17.756,2293.1
1232.1,1237.5,1220.8,1221.9,2.658,93.07,5663.55,1366.66,17.693,2292.6
1220.8,1223.2,1208.3,1217.8,2.6225,91.65,5666.77,1377.84,17.479,2297.4
1219.4,1227.5,1210.2,1211.2,2.6925,88.91,5636.2,1357.43,17.429,2280.8
1208.3,1215.0,1199.7,1212.2,2.7175,83.75,5642.65,1361.23,17.45,2279.6
1211.4,1217.4,1195.6,1197.7,2.7335,82.75,5614.79,1361.82,17.543,2278.9
1196.0,1201.3,1190.0,1194.6,2.661,83.61,5613.71,1352.33,17.152,2280.9
1191.1,1193.8,1182.6,1191.4,2.6895,82.76,5660.78,1370.7,17.136,2294.7
1189.8,1202.3,1183.9,1200.7,2.673,83.51,5655.18,1375.6,16.85,2296.7
1197.8,1209.3,1192.6,1208.6,2.71,82.72,5656.34,1382.44,16.98,2298.4
1210.8,1220.1,1206.2,1218.0,2.7085,82.21,5600.96,1369.21,17.185,2280.1
1215.6,1219.4,1209.0,1209.3,2.6475,82.13,5552.94,1347.84,17.186,2265.2
1204.9,1214.8,1198.2,1204.8,2.625,81.75,5555.33,1351.85,17.032,2271.3
1201.5,1206.4,1195.4,1203.1,2.6105,81.16,5540.08,1345.74,17.002,2263.7
1212.1,1217.7,1201.8,1216.8,2.6165,82.29,5555.65,1358.56,17.274,2271.9
1214.3,1220.0,1200.8,1200.8,2.625,81.1,5538.73,1352.32,17.148,2267.9
1212.9,1218.9,1198.0,1199.4,2.69,82.4,5574.12,1372.05,17.148,2274.6
1196.2,1201.8,1187.5,1194.8,2.69,82.4,5574.12,1372.05,16.765,2274.6
1199.8,1207.2,1190.7,1191.1,2.6715,81.25,5547.49,1361.07,16.825,2270.4
1196.6,1198.5,1177.0,1188.1,2.6105,81.52,5563.65,1373.3,16.828,2275.3
1185.5,1190.6,1180.2,1181.3,2.6125,81.52,5551.82,1370.9,16.848,2268.9
1184.9,1186.4,1172.2,1172.9,2.5385,82.68,5531.82,1357.49,16.683,2268.9
1173.4,1183.8,1171.1,1181.0,2.546,83.4,5521.06,1367.28,16.519,2277.0
1181.3,1185.9,1163.6,1164.6,2.5375,81.64,5487.94,1371.94,16.637,2269.0
1165.3,1168.6,1156.7,1159.6,2.5565,80.71,5477.01,1387.95,16.552,2270.8
1162.0,1166.0,1146.5,1151.4,2.489,78.71,5429.08,1365.49,16.409,2257.8
1151.7,1164.3,1150.3,1159.5,2.5055,78.78,5383.12,1357.13,15.989,2238.8
1158.1,1160.6,1142.6,1143.1,2.488,78.57,5432.09,1363.18,16.218,2249.3
1140.9,1145.1,1137.1,1139.3,2.497,78.36,5438.56,1360.83,16.038,2249.9
1138.8,1151.7,1132.8,1135.3,2.5125,78.85,5487.44,1377.71,15.989,2268.9
1133.6,1137.3,1129.5,1130.0,2.476,78.59,5462.69,1371.51,15.759,2263.8
1130.7,1135.5,1128.6,1133.2,2.497,78.49,5447.42,1362.66,15.871,2261.0
1133.2,1138.8,1131.0,1134.0,2.494,79.66,5471.43,1375.19,15.979,2265.2
1133.6,1141.7,1127.3,1139.8,2.4995,80.74,5483.94,1383.96,16.117,2270.8
1142.7,1144.4,1135.5,1136.1,2.4965,80.25,5457.44,1371.68,16.089,2262.5
1137.4,1143.2,1128.5,1130.5,2.561,79.9,5437.16,1364.4,16.215,2258.1
1129.8,1146.0,1124.3,1143.8,2.597,80.54,5456.85,1366.41,15.958,2262.0
1163.7,1168.0,1140.0,1159.8,2.6015,79.85,5436.67,1356.02,17.221,2253.3
1159.0,1167.0,1156.3,1164.5,2.595,81.04,5463.83,1373.53,16.977,2271.7
1165.8,1167.9,1152.5,1161.4,2.616,80.48,5412.54,1373.14,17.187,2257.0
1161.9,1173.8,1157.6,1172.5,2.645,81.46,5444.5,1388.07,16.967,2259.5
1172.4,1180.7,1170.9,1176.1,2.6235,80.7,5417.36,1386.37,17.096,2246.2
1177.5,1182.3,1167.2,1171.4,2.6415,80.76,5393.76,1364.51,17.275,2241.3
1170.1,1177.1,1168.1,1172.8,2.677,79.49,5333.0,1352.67,16.81,2212.2
1176.5,1190.2,1158.6,1182.6,2.6945,80.75,5308.89,1337.79,16.899,2204.7
1177.8,1180.3,1168.4,1174.3,2.622,79.33,5255.65,1314.25,16.832,2191.9
1169.4,1178.4,1162.2,1175.1,2.639,77.14,5251.11,1313.8,16.506,2191.1
1173.9,1196.8,1171.3,1190.7,2.6295,78.8,5323.68,1322.34,16.482,2198.8
1190.8,1197.7,1182.6,1196.6,2.6065,80.63,5379.92,1328.22,16.74,2204.7
1190.8,1197.2,1182.4,1184.4,2.661,80.28,5368.81,1329.83,16.583,2201.7
1179.6,1193.2,1172.0,1189.6,2.673,80.78,5398.92,1347.2,16.499,2213.3
1178.4,1192.7,1170.3,1189.4,2.6095,80.19,5380.68,1342.09,16.47,2204.7
1189.3,1214.7,1181.2,1212.6,2.6095,80.19,5380.68,1342.09,16.391,2204.7
1211.2,1220.9,1205.6,1213.5,2.548,80.01,5386.35,1334.34,16.632,2202.9
1209.8,1217.8,1205.4,1207.3,2.5195,80.41,5368.86,1322.23,16.521,2198.2
1208.7,1217.5,1201.3,1216.0,2.47,79.69,5321.51,1315.64,16.624,2181.9
1216.9,1231.1,1210.5,1224.8,2.4935,79.5,5333.97,1309.49,16.772,2187.1
1223.9,1233.1,1221.0,1228.0,2.4705,77.93,5294.58,1302.2,16.927,2176.9
1224.5,1231.4,1218.6,1221.8,2.5075,77.51,5275.62,1302.14,17.043,2180.4
1221.7,1230.9,1211.0,1227.7,2.5235,77.56,5218.4,1298.6,16.893,2164.2
